{{23., 75.42793570080262}, {23.15, 75.35}, 26}
{{32.473214630457775, 74.91112483189812}, {33.06735967124142, 74.89956958064384}, 8}
{{32.473214630457775, 74.91112483189812}, {32.380270991795776, 73.95794544935517}, 16}
{{32.473214630457775, 74.91112483189812}, {32.97484844005143, 73.9286291381906}, 15}
{{32.473214630457775, 74.91112483189812}, {32.473900090333935, 75.49916392281891}, 16}
{{33.06735967124142, 74.89956958064384}, {33.66063138476549, 74.88574903773895}, 8}
{{33.06735967124142, 74.89956958064384}, {32.97484844005143, 73.9286291381906}, 15}
{{33.06735967124142, 74.89956958064384}, {33.5690562052838, 73.89480757823182}, 14}
{{33.06735967124142, 74.89956958064384}, {32.473900090333935, 75.49916392281891}, 13}
{{33.06735967124142, 74.89956958064384}, {33.08017989784488, 75.49943259983225}, 15}
{{33.66063138476549, 74.88574903773895}, {34.25388872595396, 74.86867590890968}, 8}
{{33.66063138476549, 74.88574903773895}, {33.5690562052838, 73.89480757823182}, 15}
{{33.66063138476549, 74.88574903773895}, {33.08017989784488, 75.49943259983225}, 13}
{{33.66063138476549, 74.88574903773895}, {33.67439667601461, 75.49929577155116}, 15}
{{33.66063138476549, 74.88574903773895}, {34.27875264182743, 74.32129901354273}, 12}
{{34.25388872595396, 74.86867590890968}, {34.84515209983393, 74.84920352030466}, 7}
{{34.25388872595396, 74.86867590890968}, {33.67439667601461, 75.49929577155116}, 13}
{{34.25388872595396, 74.86867590890968}, {34.26737904204978, 75.4988073547939}, 15}
{{34.25388872595396, 74.86867590890968}, {34.27875264182743, 74.32129901354273}, 15}
{{34.84515209983393, 74.84920352030466}, {35.434942528823306, 74.8258862038884}, 7}
{{34.84515209983393, 74.84920352030466}, {34.26737904204978, 75.4988073547939}, 12}
{{34.84515209983393, 74.84920352030466}, {34.85803412761653, 75.49782605730721}, 14}
{{34.84515209983393, 74.84920352030466}, {35.44575298227979, 75.4966843589455}, 12}
{{34.84515209983393, 74.84920352030466}, {34.27875264182743, 74.32129901354273}, 12}
{{34.84515209983393, 74.84920352030466}, {34.778732111638234, 74.29187575412635}, 14}
{{34.84515209983393, 74.84920352030466}, {35.38494395742937, 74.24909147720133}, 12}
{{35.434942528823306, 74.8258862038884}, {36.02509219877712, 74.79547698375465}, 7}
{{35.434942528823306, 74.8258862038884}, {35.44575298227979, 75.4966843589455}, 14}
{{35.434942528823306, 74.8258862038884}, {36.03532736122629, 75.49364946015308}, 12}
{{35.434942528823306, 74.8258862038884}, {35.38494395742937, 74.24909147720133}, 14}
{{35.434942528823306, 74.8258862038884}, {35.99026762225428, 74.19648846227031}, 12}
{{36.02509219877712, 74.79547698375465}, {36.610389028158075, 74.75757606886101}, 7}
{{36.02509219877712, 74.79547698375465}, {36.03532736122629, 75.49364946015308}, 13}
{{36.02509219877712, 74.79547698375465}, {36.62009616994026, 75.48778933363593}, 12}
{{36.02509219877712, 74.79547698375465}, {35.99026762225428, 74.19648846227031}, 13}
{{36.610389028158075, 74.75757606886101}, {37.19113968044997, 74.7115020125819}, 6}
{{36.610389028158075, 74.75757606886101}, {36.62009616994026, 75.48778933363593}, 13}
{{36.610389028158075, 74.75757606886101}, {37.19793217494643, 75.4806122674381}, 11}
{{36.610389028158075, 74.75757606886101}, {35.99026762225428, 74.19648846227031}, 11}
{{36.610389028158075, 74.75757606886101}, {36.576954895688246, 74.1341803777842}, 13}
{{37.19113968044997, 74.7115020125819}, {37.77763368752077, 74.65125399577126}, 6}
{{37.19113968044997, 74.7115020125819}, {37.19793217494643, 75.4806122674381}, 12}
{{37.19113968044997, 74.7115020125819}, {37.77333356377188, 75.47236142514896}, 11}
{{37.19113968044997, 74.7115020125819}, {36.576954895688246, 74.1341803777842}, 10}
{{37.19113968044997, 74.7115020125819}, {37.16368320164719, 74.05861433976362}, 12}
{{37.77763368752077, 74.65125399577126}, {38.35822976647549, 74.57402925885849}, 6}
{{37.77763368752077, 74.65125399577126}, {37.77333356377188, 75.47236142514896}, 11}
{{37.77763368752077, 74.65125399577126}, {38.338866435542464, 75.45869703304685}, 11}
{{37.77763368752077, 74.65125399577126}, {37.16368320164719, 74.05861433976362}, 10}
{{37.77763368752077, 74.65125399577126}, {37.751198641473124, 73.96525435925199}, 11}
{{38.35822976647549, 74.57402925885849}, {38.92915864617887, 74.47610474252149}, 5}
{{38.35822976647549, 74.57402925885849}, {38.338866435542464, 75.45869703304685}, 11}
{{38.35822976647549, 74.57402925885849}, {38.89994696023905, 75.43115021578767}, 10}
{{38.35822976647549, 74.57402925885849}, {37.751198641473124, 73.96525435925199}, 10}
{{38.35822976647549, 74.57402925885849}, {38.33511306310556, 73.85313340986362}, 11}
{{38.35822976647549, 74.57402925885849}, {39.22100911427223, 74.8571864978886}, 8}
{{38.92915864617887, 74.47610474252149}, {39.50862339121108, 74.3489770590017}, 5}
{{38.92915864617887, 74.47610474252149}, {38.33511306310556, 73.85313340986362}, 9}
{{38.92915864617887, 74.47610474252149}, {38.912678831582156, 73.72128659846881}, 10}
{{38.92915864617887, 74.47610474252149}, {39.22100911427223, 74.8571864978886}, 10}
{{39.50862339121108, 74.3489770590017}, {40.08020203153703, 74.19686564976872}, 5}
{{39.50862339121108, 74.3489770590017}, {38.912678831582156, 73.72128659846881}, 9}
{{39.50862339121108, 74.3489770590017}, {39.491480409239266, 73.57047217032446}, 10}
{{39.50862339121108, 74.3489770590017}, {39.22100911427223, 74.8571864978886}, 9}
{{39.50862339121108, 74.3489770590017}, {39.650097529151914, 74.9320594445133}, 10}
{{40.08020203153703, 74.19686564976872}, {40.65277964689358, 74.01392653060006}, 5}
{{40.08020203153703, 74.19686564976872}, {39.491480409239266, 73.57047217032446}, 9}
{{40.08020203153703, 74.19686564976872}, {40.074160236006065, 73.40041476995603}, 9}
{{40.08020203153703, 74.19686564976872}, {39.650097529151914, 74.9320594445133}, 8}
{{40.08020203153703, 74.19686564976872}, {40.24870847177293, 74.77271769639097}, 10}
{{40.65277964689358, 74.01392653060006}, {41.21468525847421, 73.80580899434588}, 5}
{{40.65277964689358, 74.01392653060006}, {40.074160236006065, 73.40041476995603}, 9}
{{40.65277964689358, 74.01392653060006}, {40.647078463158515, 73.21311287447807}, 9}
{{40.65277964689358, 74.01392653060006}, {40.24870847177293, 74.77271769639097}, 8}
{{40.65277964689358, 74.01392653060006}, {40.930570715141386, 74.541495117328}, 10}
{{41.21468525847421, 73.80580899434588}, {41.78759681202646, 73.55825531525915}, 5}
{{41.21468525847421, 73.80580899434588}, {40.647078463158515, 73.21311287447807}, 9}
{{41.21468525847421, 73.80580899434588}, {41.22088392480902, 73.00362871531044}, 9}
{{41.21468525847421, 73.80580899434588}, {40.930570715141386, 74.541495117328}, 8}
{{41.21468525847421, 73.80580899434588}, {41.641909245296496, 74.43015107610096}, 10}
{{41.78759681202646, 73.55825531525915}, {42.33833634022386, 73.28848365023582}, 5}
{{41.78759681202646, 73.55825531525915}, {41.22088392480902, 73.00362871531044}, 10}
{{41.78759681202646, 73.55825531525915}, {41.795025104159194, 72.77265475794788}, 10}
{{41.78759681202646, 73.55825531525915}, {41.641909245296496, 74.43015107610096}, 10}
{{41.78759681202646, 73.55825531525915}, {42.12047802175039, 74.46719059828234}, 11}
{{41.78759681202646, 73.55825531525915}, {42.37305594675751, 74.28595023472342}, 10}
{{42.33833634022386, 73.28848365023582}, {42.89699119535054, 72.97259483905013}, 6}
{{42.33833634022386, 73.28848365023582}, {41.795025104159194, 72.77265475794788}, 11}
{{42.33833634022386, 73.28848365023582}, {42.36524129728787, 72.52205290553613}, 11}
{{42.33833634022386, 73.28848365023582}, {42.37305594675751, 74.28595023472342}, 11}
{{42.33833634022386, 73.28848365023582}, {42.77935058597981, 73.913044094436}, 11}
{{42.33833634022386, 73.28848365023582}, {43.204070818027596, 73.48805783998863}, 9}
{{42.89699119535054, 72.97259483905013}, {43.43346844125581, 72.63630162605547}, 6}
{{42.89699119535054, 72.97259483905013}, {42.36524129728787, 72.52205290553613}, 12}
{{42.89699119535054, 72.97259483905013}, {42.45808732980655, 72.47694828664034}, 13}
{{42.89699119535054, 72.97259483905013}, {43.204070818027596, 73.48805783998863}, 13}
{{42.89699119535054, 72.97259483905013}, {43.52879294685289, 73.10674103621652}, 11}
{{43.43346844125581, 72.63630162605547}, {42.922586815976125, 71.77477457159432}, 15}
{{43.43346844125581, 72.63630162605547}, {42.45808732980655, 72.47694828664034}, 13}
{{43.43346844125581, 72.63630162605547}, {43.52879294685289, 73.10674103621652}, 15}
{{43.43346844125581, 72.63630162605547}, {43.83743701563627, 72.37705388563519}, 8}
{{23., 74.8027605503413}, {23.538796541612054, 74.63121774386828}, 18}
{{23., 74.8027605503413}, {23., 74.19255484902449}, 32}
{{23.538796541612054, 74.63121774386828}, {24.103090884553147, 74.51403356369475}, 13}
{{23.538796541612054, 74.63121774386828}, {23., 74.19255484902449}, 22}
{{23.538796541612054, 74.63121774386828}, {23.38658182491534, 74.05084658674471}, 25}
{{23.538796541612054, 74.63121774386828}, {23.93928403110198, 73.89502499250973}, 22}
{{24.103090884553147, 74.51403356369475}, {24.674939871663145, 74.4178632094821}, 12}
{{24.103090884553147, 74.51403356369475}, {23.93928403110198, 73.89502499250973}, 23}
{{24.103090884553147, 74.51403356369475}, {24.505635528381905, 73.76025852693226}, 20}
{{24.674939871663145, 74.4178632094821}, {25.255973368458914, 74.34007801511704}, 11}
{{24.674939871663145, 74.4178632094821}, {24.505635528381905, 73.76025852693226}, 21}
{{24.674939871663145, 74.4178632094821}, {25.085602990052678, 73.64441144935736}, 19}
{{25.255973368458914, 74.34007801511704}, {25.854909729968252, 74.27768063734355}, 10}
{{25.255973368458914, 74.34007801511704}, {25.085602990052678, 73.64441144935736}, 20}
{{25.255973368458914, 74.34007801511704}, {25.679766002803213, 73.54520574699322}, 19}
{{25.854909729968252, 74.27768063734355}, {26.44353141270745, 74.23013616099219}, 10}
{{25.854909729968252, 74.27768063734355}, {25.679766002803213, 73.54520574699322}, 20}
{{25.854909729968252, 74.27768063734355}, {26.274469747593947, 73.46278493968502}, 19}
{{26.44353141270745, 74.23013616099219}, {27.03230201832421, 74.1910762199048}, 10}
{{26.44353141270745, 74.23013616099219}, {26.274469747593947, 73.46278493968502}, 20}
{{26.44353141270745, 74.23013616099219}, {26.861421113423717, 73.39659720059213}, 18}
{{27.03230201832421, 74.1910762199048}, {27.62513072070986, 74.15742853076125}, 10}
{{27.03230201832421, 74.1910762199048}, {26.861421113423717, 73.39659720059213}, 19}
{{27.03230201832421, 74.1910762199048}, {27.451791378624115, 73.33973497045072}, 18}
{{27.62513072070986, 74.15742853076125}, {28.21788411738801, 74.12810182770644}, 9}
{{27.62513072070986, 74.15742853076125}, {27.451791378624115, 73.33973497045072}, 18}
{{27.62513072070986, 74.15742853076125}, {28.042882020583615, 73.29088309812192}, 17}
{{28.21788411738801, 74.12810182770644}, {28.811558637870448, 74.10140505073319}, 9}
{{28.21788411738801, 74.12810182770644}, {28.042882020583615, 73.29088309812192}, 18}
{{28.21788411738801, 74.12810182770644}, {28.63762610052392, 73.24730637215767}, 17}
{{28.811558637870448, 74.10140505073319}, {29.405257762192395, 74.07729472397685}, 9}
{{28.811558637870448, 74.10140505073319}, {28.63762610052392, 73.24730637215767}, 18}
{{28.811558637870448, 74.10140505073319}, {29.231335571226932, 73.20706135236533}, 17}
{{29.405257762192395, 74.07729472397685}, {30.000110906642362, 74.05466930715161}, 9}
{{29.405257762192395, 74.07729472397685}, {29.231335571226932, 73.20706135236533}, 17}
{{29.405257762192395, 74.07729472397685}, {29.824916376130705, 73.16915398006147}, 16}
{{30.000110906642362, 74.05466930715161}, {30.595313667198972, 74.03216226826085}, 9}
{{30.000110906642362, 74.05466930715161}, {29.824916376130705, 73.16915398006147}, 17}
{{30.000110906642362, 74.05466930715161}, {30.420054281503464, 73.1324912751947}, 16}
{{30.595313667198972, 74.03216226826085}, {31.19036195944165, 74.0090226600892}, 8}
{{30.595313667198972, 74.03216226826085}, {30.420054281503464, 73.1324912751947}, 17}
{{30.595313667198972, 74.03216226826085}, {31.01500342536994, 73.09597591464852}, 16}
{{31.19036195944165, 74.0090226600892}, {31.785539362780383, 73.98449250461294}, 8}
{{31.19036195944165, 74.0090226600892}, {31.01500342536994, 73.09597591464852}, 16}
{{31.19036195944165, 74.0090226600892}, {31.609803040837416, 73.05821257287586}, 16}
{{31.785539362780383, 73.98449250461294}, {32.380270991795776, 73.95794544935517}, 8}
{{31.785539362780383, 73.98449250461294}, {31.609803040837416, 73.05821257287586}, 16}
{{31.785539362780383, 73.98449250461294}, {32.205137952250986, 73.01825348741069}, 15}
{{32.380270991795776, 73.95794544935517}, {32.97484844005143, 73.9286291381906}, 8}
{{32.380270991795776, 73.95794544935517}, {32.205137952250986, 73.01825348741069}, 16}
{{32.380270991795776, 73.95794544935517}, {32.79960701073482, 72.97522860243464}, 15}
{{32.97484844005143, 73.9286291381906}, {33.5690562052838, 73.89480757823182}, 8}
{{32.97484844005143, 73.9286291381906}, {32.79960701073482, 72.97522860243464}, 16}
{{32.97484844005143, 73.9286291381906}, {33.394110106989594, 72.92767499120524}, 15}
{{33.5690562052838, 73.89480757823182}, {34.162635581006796, 73.85555570635906}, 8}
{{33.5690562052838, 73.89480757823182}, {34.27875264182743, 74.32129901354273}, 12}
{{33.5690562052838, 73.89480757823182}, {33.394110106989594, 72.92767499120524}, 15}
{{33.5690562052838, 73.89480757823182}, {33.9886022529934, 72.87446534971517}, 15}
{{34.162635581006796, 73.85555570635906}, {34.755054159705814, 73.80965244466704}, 8}
{{34.162635581006796, 73.85555570635906}, {34.27875264182743, 74.32129901354273}, 15}
{{34.162635581006796, 73.85555570635906}, {33.9886022529934, 72.87446534971517}, 15}
{{34.162635581006796, 73.85555570635906}, {34.58290793689781, 72.81471487572878}, 14}
{{34.755054159705814, 73.80965244466704}, {35.34622427343784, 73.75474290285324}, 7}
{{34.755054159705814, 73.80965244466704}, {34.27875264182743, 74.32129901354273}, 12}
{{34.755054159705814, 73.80965244466704}, {34.778732111638234, 74.29187575412635}, 15}
{{34.755054159705814, 73.80965244466704}, {35.38494395742937, 74.24909147720133}, 12}
{{34.755054159705814, 73.80965244466704}, {34.58290793689781, 72.81471487572878}, 15}
{{34.755054159705814, 73.80965244466704}, {35.176641861363564, 72.74700824250753}, 14}
{{35.34622427343784, 73.75474290285324}, {35.937100537962486, 73.68860705918637}, 7}
{{35.34622427343784, 73.75474290285324}, {35.38494395742937, 74.24909147720133}, 15}
{{35.34622427343784, 73.75474290285324}, {35.99026762225428, 74.19648846227031}, 12}
{{35.34622427343784, 73.75474290285324}, {35.176641861363564, 72.74700824250753}, 15}
{{35.34622427343784, 73.75474290285324}, {35.76918887768576, 72.67067975753312}, 14}
{{35.937100537962486, 73.68860705918637}, {36.52639767626566, 73.61014291611133}, 7}
{{35.937100537962486, 73.68860705918637}, {35.99026762225428, 74.19648846227031}, 14}
{{35.937100537962486, 73.68860705918637}, {36.576954895688246, 74.1341803777842}, 12}
{{35.937100537962486, 73.68860705918637}, {35.76918887768576, 72.67067975753312}, 14}
{{35.937100537962486, 73.68860705918637}, {36.36100536728735, 72.5852914495038}, 13}
{{36.52639767626566, 73.61014291611133}, {37.115826598690894, 73.51740153916515}, 7}
{{36.52639767626566, 73.61014291611133}, {36.576954895688246, 74.1341803777842}, 14}
{{36.52639767626566, 73.61014291611133}, {37.16368320164719, 74.05861433976362}, 12}
{{36.52639767626566, 73.61014291611133}, {36.36100536728735, 72.5852914495038}, 14}
{{37.115826598690894, 73.51740153916515}, {37.70226006169071, 73.41019544121758}, 7}
{{37.115826598690894, 73.51740153916515}, {37.16368320164719, 74.05861433976362}, 14}
{{37.115826598690894, 73.51740153916515}, {37.751198641473124, 73.96525435925199}, 12}
{{37.115826598690894, 73.51740153916515}, {36.36100536728735, 72.5852914495038}, 13}
{{37.115826598690894, 73.51740153916515}, {36.95450499359948, 72.48930593805527}, 14}
{{37.70226006169071, 73.41019544121758}, {38.28594789812939, 73.28953355582819}, 7}
{{37.70226006169071, 73.41019544121758}, {37.751198641473124, 73.96525435925199}, 14}
{{37.70226006169071, 73.41019544121758}, {38.33511306310556, 73.85313340986362}, 12}
{{37.70226006169071, 73.41019544121758}, {36.95450499359948, 72.48930593805527}, 13}
{{37.70226006169071, 73.41019544121758}, {37.54496809759946, 72.38219326444464}, 14}
{{38.28594789812939, 73.28953355582819}, {38.87403928891578, 73.15333674470406}, 7}
{{38.28594789812939, 73.28953355582819}, {38.33511306310556, 73.85313340986362}, 13}
{{38.28594789812939, 73.28953355582819}, {38.912678831582156, 73.72128659846881}, 12}
{{38.28594789812939, 73.28953355582819}, {37.54496809759946, 72.38219326444464}, 13}
{{38.28594789812939, 73.28953355582819}, {38.13553322273612, 72.26296400456813}, 13}
{{38.87403928891578, 73.15333674470406}, {39.45361732478723, 73.00283075421028}, 7}
{{38.87403928891578, 73.15333674470406}, {38.912678831582156, 73.72128659846881}, 14}
{{38.87403928891578, 73.15333674470406}, {39.491480409239266, 73.57047217032446}, 12}
{{38.87403928891578, 73.15333674470406}, {38.13553322273612, 72.26296400456813}, 13}
{{38.87403928891578, 73.15333674470406}, {38.72653211571092, 72.13266545580781}, 14}
{{39.45361732478723, 73.00283075421028}, {40.03780330851478, 72.83381414768242}, 7}
{{39.45361732478723, 73.00283075421028}, {39.491480409239266, 73.57047217032446}, 14}
{{39.45361732478723, 73.00283075421028}, {40.074160236006065, 73.40041476995603}, 12}
{{39.45361732478723, 73.00283075421028}, {38.72653211571092, 72.13266545580781}, 13}
{{39.45361732478723, 73.00283075421028}, {39.31608182085755, 71.99328981170744}, 14}
{{40.03780330851478, 72.83381414768242}, {40.61758065823133, 72.64926186245894}, 7}
{{40.03780330851478, 72.83381414768242}, {40.074160236006065, 73.40041476995603}, 14}
{{40.03780330851478, 72.83381414768242}, {40.647078463158515, 73.21311287447807}, 12}
{{40.03780330851478, 72.83381414768242}, {39.31608182085755, 71.99328981170744}, 13}
{{40.03780330851478, 72.83381414768242}, {39.904412282025774, 71.84597327379345}, 14}
{{40.61758065823133, 72.64926186245894}, {41.195075102719606, 72.44956324498824}, 7}
{{40.61758065823133, 72.64926186245894}, {40.647078463158515, 73.21311287447807}, 14}
{{40.61758065823133, 72.64926186245894}, {41.22088392480902, 73.00362871531044}, 13}
{{40.61758065823133, 72.64926186245894}, {39.904412282025774, 71.84597327379345}, 14}
{{40.61758065823133, 72.64926186245894}, {40.495602356592464, 71.68981021633805}, 14}
{{41.195075102719606, 72.44956324498824}, {41.77361114733482, 72.23486868730247}, 8}
{{41.195075102719606, 72.44956324498824}, {41.22088392480902, 73.00362871531044}, 15}
{{41.195075102719606, 72.44956324498824}, {41.795025104159194, 72.77265475794788}, 13}
{{41.195075102719606, 72.44956324498824}, {40.495602356592464, 71.68981021633805}, 15}
{{41.195075102719606, 72.44956324498824}, {41.08216046462151, 71.52688524386559}, 15}
{{41.77361114733482, 72.23486868730247}, {42.3505737585367, 72.00914401988682}, 8}
{{41.77361114733482, 72.23486868730247}, {41.795025104159194, 72.77265475794788}, 16}
{{41.77361114733482, 72.23486868730247}, {42.36524129728787, 72.52205290553613}, 14}
{{41.77361114733482, 72.23486868730247}, {41.08216046462151, 71.52688524386559}, 15}
{{41.77361114733482, 72.23486868730247}, {41.66578118364112, 71.35637803902526}, 16}
{{42.3505737585367, 72.00914401988682}, {42.922586815976125, 71.77477457159432}, 9}
{{42.3505737585367, 72.00914401988682}, {42.36524129728787, 72.52205290553613}, 17}
{{42.3505737585367, 72.00914401988682}, {42.45808732980655, 72.47694828664034}, 17}
{{42.3505737585367, 72.00914401988682}, {41.66578118364112, 71.35637803902526}, 17}
{{42.3505737585367, 72.00914401988682}, {42.25518452479222, 71.17495358759379}, 17}
{{42.922586815976125, 71.77477457159432}, {43.49220538272372, 71.52522527072635}, 9}
{{42.922586815976125, 71.77477457159432}, {42.45808732980655, 72.47694828664034}, 14}
{{42.922586815976125, 71.77477457159432}, {43.83743701563627, 72.37705388563519}, 17}
{{42.922586815976125, 71.77477457159432}, {42.25518452479222, 71.17495358759379}, 18}
{{42.922586815976125, 71.77477457159432}, {42.84357028542246, 70.98436452018073}, 18}
{{43.49220538272372, 71.52522527072635}, {44.057887066487936, 71.25825239036394}, 10}
{{43.49220538272372, 71.52522527072635}, {43.83743701563627, 72.37705388563519}, 20}
{{43.49220538272372, 71.52522527072635}, {43.9418432342635, 72.31762456407205}, 20}
{{43.49220538272372, 71.52522527072635}, {42.84357028542246, 70.98436452018073}, 19}
{{43.49220538272372, 71.52522527072635}, {43.42542884550913, 70.7840310444084}, 20}
{{44.057887066487936, 71.25825239036394}, {44.62019378817869, 70.97321164939181}, 11}
{{44.057887066487936, 71.25825239036394}, {43.9418432342635, 72.31762456407205}, 20}
{{44.057887066487936, 71.25825239036394}, {44.478025004093546, 72.08498296893143}, 22}
{{44.057887066487936, 71.25825239036394}, {45.033258056293846, 71.62659856938849}, 19}
{{44.057887066487936, 71.25825239036394}, {43.42542884550913, 70.7840310444084}, 21}
{{44.057887066487936, 71.25825239036394}, {44.00307015028294, 70.57138566300173}, 21}
{{44.62019378817869, 70.97321164939181}, {45.1788146996092, 70.68012094913544}, 12}
{{44.62019378817869, 70.97321164939181}, {45.033258056293846, 71.62659856938849}, 25}
